__,hs300,zz500,sz50
2015/02/17 15:14,3519,5907.4,2453.2
2015/02/25 09:15,3525.8,5913.6,2458.4
2015/02/25 09:20,3522.6,5914.6,2458.4
2015/02/25 09:25,3519,5915.4,2458.6
2015/02/25 09:30,3516,5918,2459.4
2015/02/25 09:35,3507.8,5913.8,2457.6
2015/02/25 09:40,3500.4,5910.8,2456.2
2015/02/25 09:45,3498.2,5908.6,2455.2
2015/02/25 09:50,3502,5906.6,2454.2
2015/02/25 09:55,3497.2,5906.2,2454.2
2015/02/25 10:00,3499.6,5904.8,2454.2
2015/02/25 10:05,3495,5902.6,2453
2015/02/25 10:10,3479,5905.4,2452.4
2015/02/25 10:15,3484.2,5903.4,2451.8
2015/02/25 10:20,3484.4,5898,2449
2015/02/25 10:25,3487.4,5901.2,2450.6
2015/02/25 10:30,3487.2,5899.4,2448.2
2015/02/25 10:35,3493.2,5898.2,2447.6
2015/02/25 10:40,3497.8,5897,2447
2015/02/25 10:45,3493.6,5897.4,2447.4
2015/02/25 10:50,3502.8,5893.6,2445.4
2015/02/25 10:55,3502.8,5895,2444
2015/02/25 11:00,3507.2,5891,2442.4
2015/02/25 11:05,3505.2,5892.8,2440.2
2015/02/25 11:10,3502.2,5891.6,2439.6
2015/02/25 11:15,3502,5894.6,2440.8
2015/02/25 11:20,3509.6,5897.4,2441.4
2015/02/25 11:25,3502.2,5896.6,2440.8
2015/02/25 11:30,3497,5897.8,2441.6
2015/02/25 13:00,3491.4,5903.4,2442
2015/02/25 13:05,3493.6,5908,2441.4
2015/02/25 13:10,3492.8,5906.8,2440.8
2015/02/25 13:15,3497.6,5907.8,2440.6
2015/02/25 13:20,3501,5908.4,2440.6
2015/02/25 13:25,3501.2,5910,2441.6
2015/02/25 13:30,3507.2,5908.8,2441
2015/02/25 13:35,3509,5911.4,2438.4
2015/02/25 13:40,3505.8,5915.2,2437.2
2015/02/25 13:45,3509.8,5915.4,2434.8
2015/02/25 13:50,3509,5914.8,2434.6
2015/02/25 13:55,3510.2,5919.6,2436.6
2015/02/25 14:00,3507,5923,2434.8
2015/02/25 14:05,3503,5922,2434.2
2015/02/25 14:10,3504.8,5922,2434.2
2015/02/25 14:15,3500,5922,2434.2
2015/02/25 14:20,3499.6,5925.4,2429.8
2015/02/25 14:25,3496,5921.8,2427.8
2015/02/25 14:30,3494,5920.2,2425.4
2015/02/25 14:35,3494.6,5917.6,2424.2
2015/02/25 14:40,3494,5922,2426.2
2015/02/25 14:45,3491.6,5920,2424.8
2015/02/25 14:50,3492.6,5920,2424
2015/02/25 14:55,3493,5917.2,2422.4
2015/02/25 15:00,3493.2,5930,2419
2015/02/26 09:15,3485,5937,2426
2015/02/26 09:20,3485.6,5936.4,2426
2015/02/26 09:25,3486.4,5939.6,2427.6
2015/02/26 09:30,3485.8,5937.6,2427
2015/02/26 09:35,3489.4,5940.4,2428.6
2015/02/26 09:40,3489.8,5940.6,2428.4
2015/02/26 09:45,3485.2,5943.2,2429.8
2015/02/26 09:50,3485.8,5939.4,2428.4
2015/02/26 09:55,3483.2,5938,2428.2
2015/02/26 10:00,3481.6,5934,2426.2
2015/02/26 10:05,3486.2,5936,2427.2
2015/02/26 10:10,3486.2,5939.6,2427
2015/02/26 10:15,3477,5942.2,2428.4
2015/02/26 10:20,3480,5942.2,2428.2
2015/02/26 10:25,3480.6,5944.8,2429.6
2015/02/26 10:30,3484,5941,2428.2
2015/02/26 10:35,3484.6,5939,2427.8
2015/02/26 10:40,3481.6,5937.6,2425.8
2015/02/26 10:45,3485.4,5935.4,2425.2
2015/02/26 10:50,3480.2,5930.4,2422.6
2015/02/26 10:55,3495.8,5933.8,2424.2
2015/02/26 11:00,3501,5933.6,2422.4
2015/02/26 11:05,3500.6,5933.2,2422.2
2015/02/26 11:10,3513,5938,2424.2
2015/02/26 11:15,3526,5939,2423.8
2015/02/26 11:20,3541.8,5937.8,2423.8
2015/02/26 11:25,3556.2,5937.6,2423.6
2015/02/26 11:30,3559.4,5941,2425.2
2015/02/26 13:00,3559.6,5959.6,2437.4
2015/02/26 13:05,3557,5962,2438.6
2015/02/26 13:10,3555.4,5968.4,2441.2
2015/02/26 13:15,3555.6,5969,2441.4
2015/02/26 13:20,3553.8,5968.6,2440.8
2015/02/26 13:25,3546,5970.8,2441.8
2015/02/26 13:30,3553,5972.2,2442.2
2015/02/26 13:35,3554.8,5972,2443.2
2015/02/26 13:40,3547.4,5969.2,2441.6
2015/02/26 13:45,3550.2,5971.2,2442.6
2015/02/26 13:50,3556.6,5975.2,2444
2015/02/26 13:55,3556.8,5973.4,2445.4
2015/02/26 14:00,3563.6,5974,2446
2015/02/26 14:05,3557,5977.6,2447.6
2015/02/26 14:10,3563.6,5978.2,2448
2015/02/26 14:15,3574.2,5978.8,2448.2
2015/02/26 14:20,3573.2,5982.6,2451.6
2015/02/26 14:25,3578.8,5981,2454.4
2015/02/26 14:30,3564.6,5981,2454.4
2015/02/26 14:35,3565.2,5981.2,2458
2015/02/26 14:40,3573.8,5982.8,2462.4
2015/02/26 14:45,3586.6,5988.4,2467.2
2015/02/26 14:50,3587,5993.6,2472.2
2015/02/26 14:55,3599.4,6002,2476.2
2015/02/26 15:00,3605.4,6011.8,2483.8
2015/02/26 15:05,3608.2,6019,2490.2
2015/02/26 15:10,3609.8,6027.8,2497
2015/02/26 15:15,3612.6,6032.6,2499.8
2015/02/27 09:15,3613.4,6007.2,2475.2
2015/02/27 09:20,3608.8,6009.8,2476
2015/02/27 09:25,3602.6,6011.4,2476.8
2015/02/27 09:30,3599.6,6009.4,2475.8
2015/02/27 09:35,3603.4,6007,2474.6
2015/02/27 09:40,3600,6010.8,2475.6
2015/02/27 09:45,3596.2,6009.8,2474.8
2015/02/27 09:50,3607,6010.2,2475.2
2015/02/27 09:55,3608.4,6012.4,2476.2
2015/02/27 10:00,3607.2,6015.2,2479.4
2015/02/27 10:05,3609.2,6016.6,2479.8
2015/02/27 10:10,3602,6018.2,2480.4
2015/02/27 10:15,3608.6,6017,2480
2015/02/27 10:20,3610.8,6019.4,2481.6
2015/02/27 10:25,3609.4,6023.2,2484.4
2015/02/27 10:30,3601.8,6024,2483.6
2015/02/27 10:35,3604,6026.4,2483.4
2015/02/27 10:40,3596.8,6027.6,2485
2015/02/27 10:45,3596.8,6027.6,2484.6
2015/02/27 10:50,3600,6028.6,2485
2015/02/27 10:55,3606.6,6031.2,2485.8
2015/02/27 11:00,3607.2,6034.6,2487.6
2015/02/27 11:05,3600.8,6039,2489.4
2015/02/27 11:10,3598.8,6042,2490.6
2015/02/27 11:15,3595.8,6043.6,2491.4
2015/02/27 11:20,3606.4,6041.4,2490.2
2015/02/27 11:25,3608.4,6041.2,2490
2015/02/27 11:30,3618,6044.6,2491.6
2015/02/27 13:00,3616.6,6050.6,2493
2015/02/27 13:05,3613.6,6052.4,2495
2015/02/27 13:10,3617.6,6050,2493.8
2015/02/27 13:15,3618,6052,2494.4
2015/02/27 13:20,3618.2,6050.6,2493.2
2015/02/27 13:25,3618.4,6051.2,2493.6
2015/02/27 13:30,3617.2,6053.4,2494.6
2015/02/27 13:35,3604.8,6051.2,2493.6
2015/02/27 13:40,3600.6,6052.2,2494
2015/02/27 13:45,3608,6053,2494.6
2015/02/27 13:50,3606,6052.8,2494.2
2015/02/27 13:55,3607.4,6052.6,2494
2015/02/27 14:00,3606.4,6052.6,2494.4
2015/02/27 14:05,3611.6,6050.8,2493.6
2015/02/27 14:10,3604.2,6049.4,2492.8
2015/02/27 14:15,3602,6047.4,2491.8
2015/02/27 14:20,3601,6043.8,2490
2015/02/27 14:25,3603,6043,2490.2
2015/02/27 14:30,3598.6,6042.8,2490.6
2015/02/27 14:35,3587.6,6044.2,2491.2
2015/02/27 14:40,3579.8,6045,2491.2
2015/02/27 14:45,3586.8,6043.4,2675.2
2015/02/27 14:50,3587.6,6043.4,2487.8
2015/02/27 14:55,3589,6041.2,2486.8
2015/02/27 15:00,3591,6046.2,2489
2015/02/27 15:05,3588.6,6047,2488.4
2015/02/27 15:10,3587.6,6047.4,2488.8
2015/02/27 15:15,3587.2,6047.8,2489.2
2015/03/02 09:15,3617.6,6107.8,2522.8
2015/03/02 09:20,3609.8,6107.4,2522.4
2015/03/02 09:25,3609.8,6110.6,2523.4
2015/03/02 09:30,3608.8,6111,2523.6
2015/03/02 09:35,3606.8,6106.2,2522.6
2015/03/02 09:40,3602.2,6102.4,2520
2015/03/02 09:45,3593,6100.8,2520.2
2015/03/02 09:50,3595.6,6097.8,2518.8
2015/03/02 09:55,3582.6,6093.6,2514.6
2015/03/02 10:00,3592,6091.8,2513.6
2015/03/02 10:05,3599.8,6089.6,2512.8
2015/03/02 10:10,3608,6090,2513
2015/03/02 10:15,3613,6086,2511.2
2015/03/02 10:20,3623.4,6089.8,2508.2
2015/03/02 10:25,3615,6087.4,2507.2
2015/03/02 10:30,3615.6,6091.8,2509.2
2015/03/02 10:35,3611,6094.4,2509.4
2015/03/02 10:40,3614.6,6093.2,2509
2015/03/02 10:45,3605.2,6091.4,2508.8
2015/03/02 10:50,3607.8,6094.4,2510.6
2015/03/02 10:55,3612.2,6093.2,2509.2
2015/03/02 11:00,3626.8,6094,2508.8
2015/03/02 11:05,3617.6,6097.2,2509.8
2015/03/02 11:10,3604.4,6098.2,2510.2
2015/03/02 11:15,3594.6,6098.6,2510.4
2015/03/02 11:20,3599.8,6096.2,2509.2
2015/03/02 11:25,3597.6,6098.2,2509.6
2015/03/02 11:30,3601.8,6097,2508.8
2015/03/02 13:00,3603.2,6085.2,2500
2015/03/02 13:05,3604.6,6085.2,2500.2
2015/03/02 13:10,3610.4,6082.8,2499
2015/03/02 13:15,3614.6,6082.4,2498.8
2015/03/02 13:20,3605,6080.2,2498.2
2015/03/02 13:25,3600.8,6078,2497.4
2015/03/02 13:30,3597,6074.2,2496
2015/03/02 13:35,3608.8,6084.2,2494.8
2015/03/02 13:40,3600.2,6084,2495
2015/03/02 13:45,3596,6099,2494
2015/03/02 13:50,3596,6095.2,2491.4
2015/03/02 13:55,3599.8,6098.2,2492.8
2015/03/02 14:00,3589.6,6105.2,2489.6
2015/03/02 14:05,3596,6103.2,2488.6
2015/03/02 14:10,3597.2,6113.2,2488
2015/03/02 14:15,3611.2,6111.6,2487
2015/03/02 14:20,3608,6121.8,2487
2015/03/02 14:25,3602,6129.8,2486.2
2015/03/02 14:30,3610.8,6127,2486
2015/03/02 14:35,3610.6,6128.2,2485.2
2015/03/02 14:40,3609,6133.4,2487
2015/03/02 14:45,3614.8,6131.2,2486.6
2015/03/02 14:50,3614.4,6132.8,2486.6
2015/03/02 14:55,3613.4,6131.2,2485.8
2015/03/02 15:00,3613,6133.8,2486.8
2015/03/02 15:05,3611.8,6132.8,2486
2015/03/02 15:10,3609.2,6134,2486.4
2015/03/02 15:15,3606.2,6136.2,2487
2015/03/03 09:15,3584.6,6137.2,2487.4
2015/03/03 09:20,3589.2,6134.2,2487.8
2015/03/03 09:25,3586.8,6136.2,2488.8
2015/03/03 09:30,3589.2,6136.4,2488.8
2015/03/03 09:35,3585.6,6138,2489
2015/03/03 09:40,3582.6,6134.6,2488.6
2015/03/03 09:45,3582.4,6131.8,2487.6
2015/03/03 09:50,3574.2,6130.4,2486.8
2015/03/03 09:55,3572.4,6133,2488
2015/03/03 10:00,3578.2,6129.8,2486.8
2015/03/03 10:05,3574.8,6131.2,2486.8
2015/03/03 10:10,3571.8,6132,2486.8
2015/03/03 10:15,3576.2,6128.2,2484.6
2015/03/03 10:20,3572.8,6130,2485
2015/03/03 10:25,3563.6,6128.4,2484.4
2015/03/03 10:30,3558.6,6133.6,2481
2015/03/03 10:35,3562.8,6131.4,2480.2
2015/03/03 10:40,3569,6135.6,2478.2
2015/03/03 10:45,3570.8,6138,2479.6
2015/03/03 10:50,3562,6144.6,2478.2
2015/03/03 10:55,3560.8,6150.2,2477.4
2015/03/03 11:00,3568,6152.6,2478.4
2015/03/03 11:05,3575.6,6157.6,2476
2015/03/03 11:10,3569.2,6160.4,2477.6
2015/03/03 11:15,3558,6161,2477.6
2015/03/03 11:20,3556.2,6162.6,2478.6
2015/03/03 11:25,3570.2,6159,2477.2
2015/03/03 11:30,3569,6157.6,2477
2015/03/03 13:00,3567.4,6137,2466.2
2015/03/03 13:05,3562.4,6133.6,2464.4
2015/03/03 13:10,3556.2,6134.4,2464.8
2015/03/03 13:15,3564,6134.4,2464.6
2015/03/03 13:20,3569,6130.4,2463.2
2015/03/03 13:25,3556.2,6126.4,2461.8
2015/03/03 13:30,3556,6124.8,2461
2015/03/03 13:35,3553.8,6121.8,2459.4
2015/03/03 13:40,3555.4,6120.2,2459
2015/03/03 13:45,3549.2,6128.4,2453
2015/03/03 13:50,3554.4,6128.2,2452.2
2015/03/03 13:55,3543.2,6137,2446.4
2015/03/03 14:00,3548.4,6134.8,2445.4
2015/03/03 14:05,3546.4,6139.2,2447.4
2015/03/03 14:10,3554,6141.4,2447.4
2015/03/03 14:15,3546.6,6147.4,2440.6
2015/03/03 14:20,3545.6,6145.6,2439.8
2015/03/03 14:25,3542.2,6150,2441.8
2015/03/03 14:30,3527.6,6153,2435.4
2015/03/03 14:35,3522.8,6149.6,2430.4
2015/03/03 14:40,3524.6,6148,2429.8
2015/03/03 14:45,3522.8,6148.4,2425
2015/03/03 14:50,3515.4,6142.2,2422.8
2015/03/03 14:55,3511.8,6144,2418.2
2015/03/03 15:00,3510.4,6144.8,2413.2
2015/03/03 15:05,3515.8,6139.4,2407.8
2015/03/03 15:10,3531.6,6141.6,2408.6
2015/03/03 15:15,3539.6,6144.4,2409.6
2015/03/04 09:15,3533.2,6145.4,2423
2015/03/04 09:20,3535,6145.6,2422.8
2015/03/04 09:25,3534.4,6148.4,2423.8
2015/03/04 09:30,3538.2,6149.6,2424.4
2015/03/04 09:35,3533.6,6148.8,2423.8
2015/03/04 09:40,3534.4,6149.6,2424.4
2015/03/04 09:45,3533.2,6154.4,2426.6
2015/03/04 09:50,3528,6155.2,2426.2
2015/03/04 09:55,3529,6151.2,2424.4
2015/03/04 10:00,3529.6,6149.2,2423.4
2015/03/04 10:05,3537,6147.2,2422.8
2015/03/04 10:10,3550.2,6148.2,2423.4
2015/03/04 10:15,3551,6150.6,2423
2015/03/04 10:20,3557.8,6153.2,2424.2
2015/03/04 10:25,3555.4,6154.8,2425.2
2015/03/04 10:30,3550.6,6161.4,2428
2015/03/04 10:35,3552.4,6164.2,2429.2
2015/03/04 10:40,3545.6,6161.6,2428
2015/03/04 10:45,3544.6,6161.4,2427.6
2015/03/04 10:50,3537.2,6163.6,2428.6
2015/03/04 10:55,3539.8,6165,2424.8
2015/03/04 11:00,3537.8,6164.6,2424.6
2015/03/04 11:05,3532.8,6169.8,2426.6
2015/03/04 11:10,3538.2,6168.4,2425.4
2015/03/04 11:15,3541.8,6170.2,2426.4
2015/03/04 11:20,3531.4,6167.8,2425.4
2015/03/04 11:25,3519,6170,2426.2
2015/03/04 11:30,3510.6,6170.2,2426
2015/03/04 13:00,3512.4,6149.6,2415
2015/03/04 13:05,3506,6148.8,2414.8
2015/03/04 13:10,3515.6,6149.8,2415.4
2015/03/04 13:15,3518.8,6149,2414.8
2015/03/04 13:20,3516.6,6152,2416.2
2015/03/04 13:25,3524,6154.8,2417.2
2015/03/04 13:30,3530.4,6153.6,2416.6
2015/03/04 13:35,3538.6,6158.6,2413.2
2015/03/04 13:40,3536.6,6157.4,2412.6
2015/03/04 13:45,3546.2,6160.4,2413.8
2015/03/04 13:50,3540.8,6163.2,2414.4
2015/03/04 13:55,3541.6,6172.4,2414
2015/03/04 14:00,3542.2,6169.8,2411.8
2015/03/04 14:05,3545.6,6173.4,2413.4
2015/03/04 14:10,3556.4,6177,2414.2
2015/03/04 14:15,3550.6,6175.2,2413.4
2015/03/04 14:20,3553,6182.4,2413.4
2015/03/04 14:25,3543.6,6182,2413.2
2015/03/04 14:30,3533.2,6187.4,2415.4
2015/03/04 14:35,3529.6,6191.8,2412.4
2015/03/04 14:40,3530.8,6189.2,2411.2
2015/03/04 14:45,3539.4,6192.8,2412.8
2015/03/04 14:50,3542.2,6197.6,2409.2
2015/03/04 14:55,3544.8,6197.6,2409.2
2015/03/04 15:00,3545.2,6202.8,2411.2
2015/03/04 15:05,3542.2,6211.6,2409.8
2015/03/04 15:10,3538,6211,2409.6
2015/03/04 15:15,3533.2,6214.6,2411.2
2015/03/05 09:15,3524.8,6203.2,2413
2015/03/05 09:20,3522.6,6203.4,2413
2015/03/05 09:25,3519.8,6205.2,2412.2
2015/03/05 09:30,3518,6198.6,2412.4
2015/03/05 09:35,3524.4,6201.4,2414
2015/03/05 09:40,3523.4,6201.8,2414
2015/03/05 09:45,3518.4,6203.8,2415.2
2015/03/05 09:50,3525.4,6200.8,2415
2015/03/05 09:55,3522,6202.4,2411.6
2015/03/05 10:00,3511,6200,2410.4
2015/03/05 10:05,3509.8,6199.6,2410.2
2015/03/05 10:10,3514.2,6199.6,2410.2
2015/03/05 10:15,3503.2,6194.6,2408
2015/03/05 10:20,3495.2,6192.2,2407
2015/03/05 10:25,3509,6191.2,2406.4
2015/03/05 10:30,3518.2,6189,2405.6
2015/03/05 10:35,3517,6187.4,2403
2015/03/05 10:40,3521,6185.4,2402
2015/03/05 10:45,3513,6188.4,2403.2
2015/03/05 10:50,3494.2,6191,2403.8
2015/03/05 10:55,3496,6190,2403
2015/03/05 11:00,3496.6,6191.6,2404
2015/03/05 11:05,3499.2,6190.4,2403.2
2015/03/05 11:10,3516,6191.6,2403.6
2015/03/05 11:15,3504.2,6190.6,2403
2015/03/05 11:20,3499.6,6193.8,2404.2
2015/03/05 11:25,3515.4,6194.6,2404.2
2015/03/05 11:30,3504.4,6197.4,2405.6
2015/03/05 13:00,3505.8,6188.2,2401.2
2015/03/05 13:05,3502.8,6188.2,2400.8
2015/03/05 13:10,3506,6187.2,2400.4
2015/03/05 13:15,3501.6,6192.6,2402.4
2015/03/05 13:20,3498.4,6194.4,2403.4
2015/03/05 13:25,3499.4,6195.6,2404.6
2015/03/05 13:30,3508,6199.2,2406.2
2015/03/05 13:35,3503.8,6188.8,2402
2015/03/05 13:40,3498.6,6187.4,2401.2
2015/03/05 13:45,3486.2,6189.2,2402
2015/03/05 13:50,3487.2,6192.4,2402.8
2015/03/05 13:55,3480.6,6191.4,2402
2015/03/05 14:00,3486.2,6188.2,2396.8
2015/03/05 14:05,3488,6187.8,2396.6
2015/03/05 14:10,3482.4,6193.4,2398.8
2015/03/05 14:15,3480.6,6191.6,2397.4
2015/03/05 14:20,3481.4,6192.8,2398.2
2015/03/05 14:25,3480.6,6189.6,2391.8
2015/03/05 14:30,3477.2,6189.6,2391.8
2015/03/05 14:35,3494,6195.4,2394
2015/03/05 14:40,3495.6,6190,2389
2015/03/05 14:45,3496,6187.4,2387.8
2015/03/05 14:50,3501,6187.6,2388.4
2015/03/05 14:55,3505.8,6189.8,2388.4
2015/03/05 15:00,3512,6192.6,2381.2
2015/03/05 15:05,3511.8,6197.6,2380.4
2015/03/05 15:10,3508.8,6197.2,2380.2
2015/03/05 15:15,3506.6,6205,2377.6
2015/03/06 09:15,3511.4,6192.2,2385
2015/03/06 09:20,3508.6,6194.4,2385.8
2015/03/06 09:25,3506,6193.2,2385
2015/03/06 09:30,3513.6,6194.4,2385.4
2015/03/06 09:35,3516.4,6191.4,2385.6
2015/03/06 09:40,3518.4,6192,2386.2
2015/03/06 09:45,3512.8,6195.6,2387.8
2015/03/06 09:50,3513,6196.2,2388.2
2015/03/06 09:55,3526.8,6196.8,2388.4
2015/03/06 10:00,3527.4,6196.8,2388.2
2015/03/06 10:05,3524.6,6199.6,2389.8
2015/03/06 10:10,3523.4,6201,2390.6
2015/03/06 10:15,3523.6,6201,2390.8
2015/03/06 10:20,3516.4,6201.2,2391
2015/03/06 10:25,3514.6,6205.6,2392.6
2015/03/06 10:30,3515.8,6206.4,2392.8
2015/03/06 10:35,3508.6,6204.2,2391.8
2015/03/06 10:40,3508.4,6207.2,2393
2015/03/06 10:45,3507.2,6210.6,2393.8
2015/03/06 10:50,3502,6209,2393
2015/03/06 10:55,3503,6210.2,2393.8
2015/03/06 11:00,3507.6,6210.4,2393.6
2015/03/06 11:05,3500.6,6209.6,2393
2015/03/06 11:10,3507,6209.4,2392.6
2015/03/06 11:15,3511.4,6213.2,2394
2015/03/06 11:20,3501.8,6214,2394.2
2015/03/06 11:25,3505,6214.8,2394.6
2015/03/06 11:30,3503,6212.2,2393.4
2015/03/06 13:00,3510,6210.6,2391.8
2015/03/06 13:05,3503.2,6212.8,2392.6
2015/03/06 13:10,3495.4,6211,2391.6
2015/03/06 13:15,3492.8,6214.2,2392.8
2015/03/06 13:20,3493.6,6215,2392.8
2015/03/06 13:25,3504,6217.4,2394
2015/03/06 13:30,3508.6,6214.8,2392.6
2015/03/06 13:35,3513.2,6215.4,2392.6
2015/03/06 13:40,3513.4,6215.6,2392.2
2015/03/06 13:45,3508,6215.8,2392.2
2015/03/06 13:50,3511,6217.4,2393
2015/03/06 13:55,3502.8,6216.4,2392.6
2015/03/06 14:00,3498.8,6216.6,2392.6
2015/03/06 14:05,3496.6,6206.6,2390.8
2015/03/06 14:10,3492,6206.6,2390.8
2015/03/06 14:15,3484.2,6203,2388.4
2015/03/06 14:20,3487.2,6205.6,2389.8
2015/03/06 14:25,3496.6,6204.4,2388.6
2015/03/06 14:30,3488,6201.2,2387.4
2015/03/06 14:35,3486,6200.6,2387
2015/03/06 14:40,3488.8,6192.4,2384
2015/03/06 14:45,3485,6194.4,2385
2015/03/06 14:50,3489.6,6186.4,2381.2
2015/03/06 14:55,3492.2,6183.6,2380
2015/03/06 15:00,3494.6,6174.2,2378.8
2015/03/06 15:05,3487.8,6174.2,2378.8
2015/03/06 15:10,3494,6166.6,2378.6
2015/03/06 15:15,3490.2,6166,2378.4
2015/03/09 09:15,3451.2,6197.6,2386.4
2015/03/09 09:20,3453,6190.4,2384.4
2015/03/09 09:25,3451.6,6187,2382.8
2015/03/09 09:30,3449.6,6186.4,2382.4
2015/03/09 09:35,3433.2,6183.6,2381.2
2015/03/09 09:40,3437.6,6182.8,2381
2015/03/09 09:45,3437,6180.6,2379
2015/03/09 09:50,3435.4,6178.2,2379
2015/03/09 09:55,3428.2,6182.6,2381
2015/03/09 10:00,3431,6184.8,2381
2015/03/09 10:05,3432.2,6184.4,2381
2015/03/09 10:10,3432,6178,2377.8
2015/03/09 10:15,3433,6175.8,2376.8
2015/03/09 10:20,3431.2,6174.6,2375.4
2015/03/09 10:25,3435.2,6171.8,2373.8
2015/03/09 10:30,3442,6173,2374.4
2015/03/09 10:35,3436.4,6167.8,2369.8
2015/03/09 10:40,3439,6165.2,2366.2
2015/03/09 10:45,3437,6163.2,2365.2
2015/03/09 10:50,3440,6165.6,2366.2
2015/03/09 10:55,3433.4,6168.8,2367
2015/03/09 11:00,3433,6167.8,2366.2
2015/03/09 11:05,3422.4,6169.4,2367.4
2015/03/09 11:10,3428.2,6168.6,2366.6
2015/03/09 11:15,3436.8,6168.6,2366.4
2015/03/09 11:20,3437.8,6168.6,2366.2
2015/03/09 11:25,3439,6172.2,2367.6
2015/03/09 11:30,3439.8,6172.6,2367.6
2015/03/09 13:00,3444.8,6163,2363
2015/03/09 13:05,3444.2,6166.4,2364.6
2015/03/09 13:10,3448,6167,2364.4
2015/03/09 13:15,3462,6165.6,2363.8
2015/03/09 13:20,3458,6171,2366
2015/03/09 13:25,3470.4,6172.6,2366.8
2015/03/09 13:30,3470.6,6172.8,2367.6
2015/03/09 13:35,3465.2,6179,2365.8
2015/03/09 13:40,3474,6178.2,2365
2015/03/09 13:45,3482.2,6181.6,2367
2015/03/09 13:50,3503.4,6183.4,2369.2
2015/03/09 13:55,3513.6,6183.8,2370
2015/03/09 14:00,3512.8,6183.4,2370
2015/03/09 14:05,3505.6,6187.8,2372.2
2015/03/09 14:10,3513.8,6193.4,2374.4
2015/03/09 14:15,3550.6,6196.2,2375.6
2015/03/09 14:20,3546.8,6193.6,2374.4
2015/03/09 14:25,3560.8,6193.8,2374.2
2015/03/09 14:30,3561.4,6194.8,2374.8
2015/03/09 14:35,3558.2,6195.2,2375.2
2015/03/09 14:40,3568.8,6192.4,2374.2
2015/03/09 14:45,3563.4,6194,2375.2
2015/03/09 14:50,3562.8,6198.2,2377.2
2015/03/09 14:55,3561.6,6201.8,2379
2015/03/09 15:00,3562.6,6214.2,2383.6
2015/03/09 15:05,3561,6241.4,2396.6
2015/03/09 15:10,3558,6264,2411.8
2015/03/09 15:15,3564.4,6265.8,2411.8
2015/03/10 09:15,3557.6,6249.4,2401.2
2015/03/10 09:20,3555.2,6249.6,2400.8
2015/03/10 09:25,3548.4,6249.6,2400.6
2015/03/10 09:30,3544.6,6252.2,2401.4
2015/03/10 09:35,3539.2,6253.8,2402.2
2015/03/10 09:40,3540.2,6252.8,2401.6
2015/03/10 09:45,3540.8,6250.2,2400.4
2015/03/10 09:50,3541.6,6254,2401.4
2015/03/10 09:55,3538.4,6253,2400.6
2015/03/10 10:00,3537.4,6253.4,2401
2015/03/10 10:05,3546.2,6255.6,2402
2015/03/10 10:10,3538.2,6253.6,2401
2015/03/10 10:15,3529.2,6255.4,2400.8
2015/03/10 10:20,3526.2,6251.6,2398.8
2015/03/10 10:25,3531.8,6254.2,2400
2015/03/10 10:30,3530.6,6253,2396.8
2015/03/10 10:35,3538.4,6252.6,2396.6
2015/03/10 10:40,3532.2,6257.8,2398.6
2015/03/10 10:45,3538.8,6255.8,2397.2
2015/03/10 10:50,3542.8,6257.6,2398.2
2015/03/10 10:55,3542.6,6256.4,2397.6
2015/03/10 11:00,3533.6,6258.4,2398.4
2015/03/10 11:05,3532.8,6258,2397.8
2015/03/10 11:10,3533.4,6259.2,2398.2
2015/03/10 11:15,3525,6261,2398.6
2015/03/10 11:20,3537.8,6263.8,2400
2015/03/10 11:25,3544.4,6262,2399
2015/03/10 11:30,3542.2,6260,2398
2015/03/10 13:00,3544,6266,2398.8
2015/03/10 13:05,3534.8,6266,2398.6
2015/03/10 13:10,3538,6267.8,2399.4
2015/03/10 13:15,3542.4,6265.4,2398.2
2015/03/10 13:20,3537.2,6267.4,2398.8
2015/03/10 13:25,3537.8,6266,2397.6
2015/03/10 13:30,3542.8,6266.6,2398
2015/03/10 13:35,3559.8,6275.2,2397.4
2015/03/10 13:40,3563.8,6273.2,2396.4
2015/03/10 13:45,3551.8,6280.4,2399.6
2015/03/10 13:50,3551.4,6278.2,2398.6
2015/03/10 13:55,3550.4,6281.2,2399.8
2015/03/10 14:00,3554,6284.6,2400.6
2015/03/10 14:05,3549.2,6283,2399.8
2015/03/10 14:10,3544.4,6284.2,2400.6
2015/03/10 14:15,3556,6285.2,2400.8
2015/03/10 14:20,3548.6,6293,2404.4
2015/03/10 14:25,3544.8,6291.2,2403.6
2015/03/10 14:30,3542.6,6295.6,2405.6
2015/03/10 14:35,3545,6297.6,2405.6
2015/03/10 14:40,3536,6296.6,2405.2
2015/03/10 14:45,3531.2,6297,2405.6
2015/03/10 14:50,3532.4,6298.8,2406.2
2015/03/10 14:55,3533.6,6298,2405.6
2015/03/10 15:00,3532.2,6297.8,2405.4
2015/03/10 15:05,3530.8,6298.6,2401.6
2015/03/10 15:10,3531.8,6296.4,2400.6
2015/03/10 15:15,3527.8,6299,2401.6
2015/03/11 09:15,3527.8,6304.2,2407
2015/03/11 09:20,3542.4,6305,2407.2
2015/03/11 09:25,3554,6306.4,2407.4
2015/03/11 09:30,3551,6309.2,2408.8
2015/03/11 09:35,3556.2,6307.4,2407.8
2015/03/11 09:40,3564.6,6305.6,2406.8
2015/03/11 09:45,3594.4,6307.6,2407.2
2015/03/11 09:50,3589,6308,2407
