Date,shanghai,shenzhen
11/22/05,1098.66,2687.24
11/23/05,1105.75,2706.08
11/24/05,1113.37,2716.8
11/25/05,1114.92,2725.06
11/28/05,1110.82,2713.49
11/29/05,1096.99,2682.11
11/30/05,1099.26,2676.85
12/1/05,1098.75,2684.56
12/2/05,1094.29,2680.64
12/5/05,1079.2,2643.93
12/6/05,1087.79,2659.02
12/7/05,1099.62,2676.86
12/8/05,1098.32,2691.45
12/9/05,1113.48,2724.19
12/12/05,1116.37,2736.92
12/13/05,1117.85,2758.77
12/14/05,1125.39,2789.99
12/15/05,1123.56,2777.91
12/16/05,1127.51,2801.64
12/19/05,1131.75,2793.75
12/20/05,1136.34,2804.79
12/21/05,1130.76,2788.67
12/22/05,1135.24,2805.38
12/23/05,1144.87,2827.19
12/26/05,1156.82,2848.3
12/27/05,1154.29,2834.22
12/28/05,1157.03,2834.6
12/29/05,1169.86,2879.97
12/30/05,1161.06,2863.61
1/4/06,1180.96,2948.8
1/5/06,1197.27,3037.97
1/6/06,1209.42,3053.31
1/9/06,1215.67,3064.85
1/10/06,1220.62,3079.92
1/11/06,1211.05,3043.97
1/12/06,1226.7,3084.19
1/13/06,1221.46,3045.57
1/16/06,1202.87,2985.3
1/17/06,1208.44,3024.55
1/18/06,1233.35,3123.04
1/19/06,1251.58,3161.18
1/20/06,1255.31,3153.35
1/23/06,1255.77,3154.1
1/24/06,1252.06,3198.15
1/25/06,1258.05,3242.35
2/6/06,1287.63,3359.5
2/7/06,1282.1,3358.69
2/8/06,1290.06,3335.68
2/9/06,1269.45,3262.52
2/10/06,1282.66,3321.91
2/13/06,1279.64,3307.7
2/14/06,1286.33,3334.68
2/15/06,1299.17,3362.15
2/16/06,1270.63,3277.13
2/17/06,1267.41,3295.87
2/20/06,1267.54,3308.53
2/21/06,1288.42,3359.69
2/22/06,1284.23,3363.03
2/23/06,1288.85,3358.97
2/24/06,1296.87,3390.87
2/27/06,1297.19,3345.44
2/28/06,1299.03,3351.64
3/1/06,1306.59,3378.18
3/2/06,1285.67,3342.68
3/3/06,1293.3,3350.42
3/6/06,1288.96,3330.05
3/7/06,1259.92,3233.47
3/8/06,1250.38,3199.94
3/9/06,1245.17,3184.93
3/10/06,1245.65,3213.51
3/13/06,1259.67,3277.75
3/14/06,1259.04,3269.5
3/15/06,1274.81,3312.06
3/16/06,1274.19,3309.42
3/17/06,1269.46,3300.35
3/20/06,1288.42,3345.63
3/21/06,1290.4,3370.86
3/22/06,1296.71,3399.9
3/23/06,1302.46,3405.24
3/24/06,1294.7,3392.49
3/27/06,1295.92,3445.59
3/28/06,1298.79,3488.78
3/29/06,1305.57,3520.38
3/30/06,1294.72,3488.07
3/31/06,1298.3,3516.4
4/3/06,1319.47,3606.62
4/4/06,1329.8,3627.44
4/5/06,1340.16,3668.27
4/6/06,1339.74,3716.52
4/7/06,1342.97,3703.58
4/10/06,1359.08,3735.26
4/11/06,1362.23,3780.07
4/12/06,1360.13,3729.6
4/13/06,1332.33,3665.24
4/14/06,1359.54,3760.03
4/17/06,1378.61,3760.63
4/18/06,1385.11,3803.72
4/19/06,1396.7,3835.43
4/20/06,1385.9,3847.79
4/21/06,1416.79,3857.29
4/24/06,1409.79,3775.57
4/25/06,1399.77,3805.84
4/26/06,1417.48,3821.78
4/27/06,1416.73,3842.11
4/28/06,1440.22,3848.11
5/8/06,1497.1,4015.79
5/9/06,1531.16,4132.15
5/10/06,1545.69,4147.36
5/11/06,1537.38,4093.82
5/12/06,1602.83,4173.77
5/15/06,1664.09,4358.63
5/16/06,1613.25,4252.89
5/17/06,1625.15,4296.99
5/18/06,1617.28,4296.07
5/19/06,1659.55,4369.4
5/22/06,1657.69,4370.46
5/23/06,1604.55,4165.43
5/24/06,1590.92,4141.32
5/25/06,1591.43,4135.48
5/26/06,1613.89,4217.03
5/29/06,1648.54,4327.89
5/30/06,1657.29,4348.74
5/31/06,1641.3,4292.1
6/1/06,1684.2,4360.46
6/2/06,1669.4,4261.02
6/5/06,1684.62,4303.81
6/6/06,1679.13,4294.49
6/7/06,1589.55,4095.32
6/8/06,1591.49,4075.28
6/9/06,1551.38,4010.54
6/12/06,1552.8,4018.85
6/13/06,1548.5,4004.84
6/14/06,1531.33,3938.76
6/15/06,1533.98,3944.6
6/16/06,1574.47,4058.3
6/19/06,1586.29,4106.09
6/20/06,1592.33,4112.24
6/21/06,1598.12,4081.29
6/22/06,1596.07,4070.18
6/23/06,1605.71,4111.69
6/26/06,1633.45,4202.36
6/27/06,1639.55,4206.44
6/28/06,1639.29,4193.05
6/29/06,1671.62,4301.44
6/30/06,1672.21,4301.66
7/3/06,1697.28,4398.38
7/4/06,1681.55,4345.57
7/5/06,1718.56,4291.26
7/6/06,1741.47,4348.45
7/7/06,1730.19,4322.85
7/10/06,1734.33,4336.24
7/11/06,1745.81,4323.49
7/12/06,1740,4350.81
7/13/06,1655.77,4149.06
7/14/06,1665.21,4187.49
7/17/06,1682.89,4229.1
7/18/06,1684.25,4235.1
7/19/06,1645.16,4109.66
7/20/06,1655.12,4135.88
7/21/06,1665.33,4178.98
7/24/06,1665.94,4183.28
7/25/06,1685.46,4221.84
7/26/06,1686.65,4199.28
7/27/06,1675.17,4129.91
7/28/06,1662.03,4080.63
7/31/06,1612.73,3946.9
8/1/06,1600.61,3919.56
8/2/06,1600.87,3892.4
8/3/06,1601.06,3883.15
8/4/06,1570.15,3820.48
8/7/06,1547.44,3780.38
8/8/06,1580.58,3868.7
8/9/06,1578.57,3852.73
8/10/06,1606.07,3905.44
8/11/06,1605.93,3909.66
8/14/06,1570.74,3853.75
8/15/06,1595.66,3912.22
8/16/06,1616.41,3972.71
8/17/06,1603.33,3939.59
8/18/06,1598.02,3924.27
8/21/06,1601.15,3932.17
8/22/06,1613.36,3977.9
8/23/06,1612.4,3975.72
8/24/06,1623.02,3977.34
8/25/06,1623.03,3997.54
8/28/06,1650.44,4114.38
8/29/06,1651.02,4140.15
8/30/06,1655.2,4157.56
8/31/06,1658.64,4178.84
9/1/06,1636.69,4128.75
9/4/06,1657.52,4181.45
9/5/06,1664.08,4165.86
9/6/06,1672.12,4171.18
9/7/06,1661.19,4119.05
9/8/06,1667.98,4111.03
9/11/06,1674.97,4135.65
9/12/06,1695.86,4153.27
9/13/06,1689.39,4117.89
9/14/06,1689.69,4102.28
9/15/06,1721.05,4183.76
9/18/06,1732.99,4238.28
9/19/06,1735.24,4223.83
9/20/06,1732.45,4247.76
9/21/06,1740.9,4282.71
9/22/06,1725.36,4269.93
9/25/06,1722.37,4271.97
9/26/06,1712.64,4210.64
9/27/06,1725.04,4241.94
9/28/06,1736.96,4288.37
9/29/06,1752.42,4326.78
10/9/06,1785.39,4407.73
10/10/06,1784.86,4382.55
10/11/06,1790.1,4375.59
10/12/06,1778.18,4348.76
10/13/06,1784.66,4380.55
10/16/06,1771.3,4332.5
10/17/06,1763.9,4343.67
10/18/06,1787.19,4438.23
10/19/06,1792.25,4438.16
10/20/06,1790.36,4448.44
10/23/06,1759.39,4356.39
10/24/06,1805.18,4452.69
10/25/06,1806.65,4515.36
10/26/06,1810.65,4584.59
10/27/06,1807.18,4558.42
10/30/06,1809.66,4560.28
10/31/06,1837.99,4621.98
11/1/06,1855.71,4643.17
11/2/06,1851.31,4657.13
11/3/06,1866.36,4690.43
11/6/06,1886.31,4785.37
11/7/06,1889.53,4830.29
11/8/06,1866.82,4778.2
11/9/06,1896.48,4869.61
11/10/06,1883.35,4777.63
11/13/06,1863.77,4663.4
11/14/06,1888.24,4725.32
11/15/06,1922.94,4937.06
11/16/06,1941.55,4945.62
11/17/06,1971.79,5067.51
11/20/06,2017.28,5177.97
11/21/06,2037.55,5239.1
11/22/06,2041.36,5276.67
11/23/06,2062.36,5292.43
11/24/06,2050.81,5297.08
11/27/06,2047.28,5384.02
11/28/06,2038.72,5362.01
11/29/06,2054.09,5457.51
11/30/06,2099.29,5667
12/1/06,2102.05,5748.06
12/4/06,2161.65,5875.59
12/5/06,2173.28,5928.03
12/6/06,2156.6,5838.5
12/7/06,2156.75,5811.52
12/8/06,2093.64,5641.48
12/11/06,2180.5,5951.29
12/12/06,2218.95,5983.14
12/13/06,2223.46,5972.47
12/14/06,2249.11,6044.28
12/15/06,2273.91,6168.49
12/18/06,2332.43,6393.33
12/19/06,2364.18,6369.14
12/20/06,2373.21,6439.44
12/21/06,2342.94,6334.17
12/22/06,2343.67,6242.17
12/25/06,2435.76,6382.6
12/26/06,2479.73,6356.47
12/27/06,2536.39,6489.69
12/28/06,2567.59,6436.29
12/29/06,2675.47,6647.14
1/4/07,2715.72,6705.34
1/5/07,2641.33,6706.24
1/8/07,2707.2,6870.5
1/9/07,2807.8,7078.59
1/10/07,2825.58,7346.02
1/11/07,2770.11,7289.59
1/12/07,2668.11,7187.03
1/15/07,2794.7,7636.45
1/16/07,2821.02,8002.89
1/17/07,2778.9,7775.65
1/18/07,2756.98,7790.87
1/19/07,2832.21,8065.31
1/22/07,2933.19,8343.07
1/23/07,2949.14,8311.26
1/24/07,2975.13,8366.58
1/25/07,2857.37,8013.25
1/26/07,2882.56,8223.3
1/29/07,2945.26,8359.99
1/30/07,2930.56,8262.34
1/31/07,2786.34,7632.94
2/1/07,2785.43,7700.64
2/2/07,2673.21,7348.03
2/5/07,2612.54,7292.95
2/6/07,2675.7,7341.53
2/7/07,2716.18,7541.74
2/8/07,2737.73,7691.46
2/9/07,2730.39,7627.94
2/12/07,2807.17,7951.58
2/13/07,2831.87,8104.27
2/14/07,2905.09,8315.91
2/15/07,2993.01,8582.91
2/16/07,2998.47,8572.27
2/26/07,3040.6,8588.69
2/27/07,2771.79,7790.82
2/28/07,2881.07,8039.7
3/1/07,2797.19,7804.35
3/2/07,2831.53,7923.33
3/5/07,2785.31,7826.56
3/6/07,2840.18,7924.81
3/7/07,2896.59,8140.34
3/8/07,2928.01,8249.21
3/9/07,2937.91,8146.44
3/12/07,2954.91,8130.75
3/13/07,2964.79,8200.61
3/14/07,2906.33,8090.47
3/15/07,2951.7,8273.53
3/16/07,2930.48,8147.32
3/19/07,3014.44,8276.8
3/20/07,3032.2,8294.62
3/21/07,3057.38,8400.3
3/22/07,3071.23,8434.83
3/23/07,3074.29,8489.86
3/26/07,3122.81,8631.39
3/27/07,3138.83,8629.22
3/28/07,3173.02,8587.35
3/29/07,3197.54,8579.32
3/30/07,3183.98,8549.2
4/2/07,3252.6,8785.83
4/3/07,3291.3,8963.47
4/4/07,3291.54,9090.46
4/5/07,3319.14,9161.48
4/6/07,3323.59,9268.23
4/9/07,3398.95,9475.71
4/10/07,3444.29,9652.68
4/11/07,3495.22,9753.78
4/12/07,3531.03,9964.78
4/13/07,3518.27,10019.92
4/16/07,3596.44,10249.1
4/17/07,3611.87,10289
4/18/07,3612.4,10401.62
4/19/07,3449.02,9857.23
4/20/07,3584.2,10258.64
4/23/07,3710.89,10685.06
4/24/07,3720.53,10669.04
4/25/07,3743.96,10668.27
4/26/07,3783.06,10848.78
4/27/07,3759.87,10688.55
4/30/07,3841.27,10865.88
5/8/07,3950.01,11401.12
5/9/07,4013.09,11517.75
5/10/07,4049.7,11574.16
5/11/07,4021.68,11489.93
5/14/07,4046.39,11732.08
5/15/07,3899.18,11414.54
5/16/07,3986.04,11682.35
5/17/07,4048.29,12011.08
5/18/07,4030.26,12100.1
5/21/07,4072.23,12269.2
5/22/07,4110.38,12407.83
5/23/07,4173.71,12624.13
5/24/07,4151.13,12515.15
5/25/07,4179.78,12681.45
5/28/07,4272.11,13026.66
5/29/07,4334.92,13456.6
5/30/07,4053.09,12627.15
5/31/07,4109.65,12944.23
6/1/07,4000.74,12432.69
6/4/07,3670.4,11468.46
6/5/07,3767.1,12017.71
6/6/07,3776.32,12338.18
6/7/07,3890.8,12696.01
6/8/07,3913.14,12850.69
6/11/07,3995.68,13187.71
6/12/07,4072.14,13579.72
6/13/07,4176.48,13811.48
6/14/07,4115.21,13666.28
6/15/07,4132.87,13697.16
6/18/07,4253.35,14194.55
6/19/07,4269.52,14336.4
6/20/07,4181.32,14107.23
6/21/07,4230.82,14255.61
6/22/07,4091.45,13725.72
6/25/07,3941.08,13109.26
6/26/07,3973.37,13219.41
6/27/07,4078.6,13583.7
6/28/07,3914.2,12882.18
6/29/07,3820.7,12546.45
7/2/07,3836.29,12475.16
7/3/07,3899.72,12761.06
7/4/07,3816.17,12509.14
7/5/07,3615.87,11783.58
7/6/07,3781.35,12395.35
7/9/07,3883.22,12846.41
7/10/07,3853.02,12682.04
7/11/07,3865.72,12785.67
7/12/07,3915.99,12850.74
7/13/07,3914.4,12816.42
7/16/07,3821.92,12331.19
7/17/07,3896.19,12759.98
7/18/07,3930.06,12841.51
7/19/07,3912.94,12790.94
7/20/07,4058.85,13417.96
7/23/07,4213.36,14139.27
7/24/07,4210.33,14190.97
7/25/07,4323.97,14403.08
7/26/07,4346.46,14619.74
7/27/07,4345.36,14614.1
7/30/07,4440.77,15060.86
7/31/07,4471.03,15199.56
8/1/07,4300.56,14795.2
8/2/07,4407.73,15562.14
8/3/07,4560.77,16179.64
8/6/07,4628.11,16542.82
8/7/07,4651.23,16523.27
8/8/07,4663.16,16193.72
8/9/07,4754.1,16680.38
8/10/07,4749.37,16323.44
8/13/07,4820.06,16116.11
8/14/07,4872.79,16351.9
8/15/07,4869.88,16322.52
8/16/07,4765.45,16053.15
8/17/07,4656.57,15689
8/20/07,4904.86,16589.8
8/21/07,4955.21,16859.97
8/22/07,4980.08,17331.99
8/23/07,5032.49,17639.23
8/24/07,5107.67,17864.68
8/27/07,5150.12,17884.84
8/28/07,5194.69,17817.93
8/29/07,5109.43,17443.19
8/30/07,5167.88,17659.26
8/31/07,5218.83,17872.11
9/3/07,5321.06,18164.04
9/4/07,5294.05,18050.78
9/5/07,5310.72,18002
9/6/07,5393.66,18073.76
9/7/07,5277.18,17674.1
9/10/07,5355.29,17918.48
9/11/07,5113.97,17129.39
9/12/07,5172.63,17398.41
9/13/07,5273.59,17959.52
9/14/07,5312.18,18213.71
9/17/07,5421.39,18494.38
9/18/07,5425.21,18316.42
9/19/07,5395.27,18073.34
9/20/07,5470.07,18221.75
9/21/07,5454.67,18228.57
9/24/07,5485.01,18418.48
9/25/07,5425.88,18346.45
9/26/07,5338.52,17992.32
9/27/07,5409.4,18281.08
9/28/07,5552.3,18864.55
10/8/07,5692.76,19232.35
10/9/07,5715.89,19318.17
10/10/07,5771.46,19264.04
10/11/07,5913.23,19344.16
10/12/07,5903.26,19135.2
10/15/07,6030.09,19088.66
10/16/07,6092.06,19358.44
10/17/07,6036.28,19288.3
10/18/07,5825.28,18681.35
10/19/07,5818.05,18834.81
10/22/07,5667.33,18379.41
10/23/07,5773.39,18611.16
10/24/07,5843.11,18761.9
10/25/07,5562.39,18175.32
10/26/07,5589.63,18506.52
10/29/07,5748,18833.66
10/30/07,5897.19,19034.57
10/31/07,5954.77,19531.16
11/1/07,5914.29,19144.62
11/2/07,5777.81,18564.34
11/5/07,5634.45,18116.88
11/6/07,5536.57,18120.57
11/7/07,5601.78,18232.96
11/8/07,5330.02,17465.46
11/9/07,5315.54,17160.12
11/12/07,5187.73,17065.77
11/13/07,5158.12,16747.89
11/14/07,5412.69,17355.55
11/15/07,5365.27,17096.91
11/16/07,5316.27,16728.26
11/19/07,5269.82,16660.67
11/20/07,5293.7,16987.48
11/21/07,5214.23,16748.19
11/22/07,4984.16,15949.36
11/23/07,5032.13,16217.51
11/26/07,4958.85,16057.19
11/27/07,4861.11,15681.01
11/28/07,4803.39,15359.16
11/29/07,5003.33,15919.28
11/30/07,4871.78,15637.66
12/3/07,4868.61,15832.98
12/4/07,4915.89,16065.17
12/5/07,5042.65,16569.81
12/6/07,5035.07,16539.14
12/7/07,5091.76,16750.42
12/10/07,5161.92,17096.51
12/11/07,5175.08,17036.9
12/12/07,5095.54,16831.57
12/13/07,4958.04,16035.19
12/14/07,5007.91,16483.5
12/17/07,4876.76,16118.97
12/18/07,4836.17,16074.11
12/19/07,4941.78,16387.01
12/20/07,5043.54,16625.41
12/21/07,5101.78,16808.68
12/24/07,5234.26,17153.93
12/25/07,5201.18,17199.04
12/26/07,5233.35,17427.77
12/27/07,5308.89,17797.22
12/28/07,5261.56,17700.62
1/2/08,5272.81,17856.15
1/3/08,5319.86,17911.3
1/4/08,5361.57,18122.41
1/7/08,5393.34,18376.96
1/8/08,5386.53,18268.13
1/9/08,5435.81,18597.61
1/10/08,5456.54,18939.28
1/11/08,5484.68,19016.59
1/14/08,5497.9,19141.13
1/15/08,5443.79,19034.02
1/16/08,5290.61,18352
1/17/08,5151.63,17910.39
1/18/08,5180.51,18131.39
1/21/08,4914.44,17210.93
1/22/08,4559.75,15995.85
1/23/08,4703.05,16874.32
1/24/08,4717.73,17086.6
1/25/08,4761.69,17294.01
1/28/08,4419.29,16177.83
1/29/08,4457.94,16205.94
1/30/08,4417.85,16127.71
1/31/08,4383.39,15857.71
2/1/08,4320.77,15776.87
2/4/08,4672.17,17031.67
2/5/08,4599.7,16859.64
2/13/08,4490.72,16502.44
2/14/08,4552.32,16704.94
2/15/08,4497.13,16496.23
2/18/08,4568.15,16860.55
2/19/08,4664.29,17281.61
2/20/08,4567.03,16959.2
2/21/08,4527.18,16804.26
2/22/08,4370.29,16179.52
2/25/08,4192.53,15486.67
2/26/08,4238.18,15328.42
2/27/08,4334.05,15752.41
2/28/08,4299.51,15654.46
2/29/08,4348.54,15823.88
3/3/08,4438.27,16187.51
3/4/08,4335.45,15746.23
3/5/08,4292.65,15601.21
3/6/08,4360.99,15696.13
3/7/08,4300.52,15560.85
3/10/08,4146.3,14863.05
3/11/08,4165.88,14815.72
3/12/08,4070.12,14348.46
3/13/08,3971.26,13943.16
3/14/08,3962.67,13817.65
3/17/08,3820.05,13207.78
3/18/08,3668.9,12489.02
3/19/08,3761.61,13044.2
3/20/08,3804.05,13548.61
3/21/08,3796.58,13718.96
3/24/08,3626.19,13098.24
3/25/08,3629.62,13427.29
3/26/08,3606.86,13489.09
3/27/08,3411.49,13111.41
3/28/08,3580.15,13692.85
3/31/08,3472.71,13302.14
4/1/08,3329.16,12460.62
4/2/08,3347.88,12344.24
4/3/08,3446.24,12652.91
4/7/08,3599.62,13396.61
4/8/08,3612.54,13592.64
4/9/08,3413.91,13078.81
4/10/08,3471.74,13286.68
4/11/08,3492.89,13328.11
4/14/08,3296.67,12343.61
4/15/08,3348.35,12390.79
4/16/08,3291.6,12057.28
4/17/08,3222.74,11657.08
4/18/08,3094.67,11292.04
4/21/08,3116.98,11094.33
4/22/08,3147.79,11174.77
4/23/08,3278.33,11784.15
4/24/08,3583.03,12914.76
4/25/08,3557.75,13104.95
4/28/08,3474.72,12782.5
4/29/08,3523.41,12880.88
4/30/08,3693.11,13504.89
5/5/08,3761.01,13860.78
5/6/08,3733.5,13702.56
5/7/08,3579.15,12979.19
5/8/08,3656.84,13317.53
5/9/08,3613.49,13080.37
5/12/08,3626.98,13166.1
5/13/08,3560.24,13074.23
5/14/08,3657.43,13532.34
5/15/08,3637.32,13410.15
5/16/08,3624.23,13314.38
5/19/08,3604.76,13197.59
5/20/08,3443.16,12449.81
5/21/08,3544.19,12659.82
5/22/08,3485.63,12366.19
5/23/08,3473.09,12216.39
5/26/08,3364.54,11890.17
5/27/08,3375.41,11998.37
5/28/08,3459.03,12313.66
5/29/08,3401.44,11947.14
5/30/08,3433.35,12048.24
6/2/08,3459.04,12057.25
6/3/08,3436.4,11991.58
6/4/08,3369.91,11970.48
6/5/08,3351.65,11860.27
6/6/08,3329.67,11733.97
6/10/08,3072.33,10765.91
6/11/08,3024.24,10458.08
6/12/08,2957.53,10340.14
6/13/08,2868.8,9936.73
6/16/08,2874.1,9825.27
6/17/08,2794.75,9429.5
6/18/08,2941.12,9903.14
6/19/08,2748.87,9161.56
6/20/08,2831.74,9373.69
6/23/08,2760.42,9238.86
6/24/08,2803.02,9525.66
6/25/08,2905.01,9982.18
6/26/08,2901.85,9999.66
6/27/08,2748.43,9436.21
6/30/08,2736.1,9370.78
7/1/08,2651.61,9096.97
7/2/08,2651.73,9162.14
7/3/08,2703.53,9398.17
7/4/08,2669.89,9400.72
7/7/08,2792.4,9902.98
7/8/08,2814.95,9950.27
7/9/08,2920.55,10355.37
7/10/08,2875.45,10178.61
7/11/08,2856.63,10031.38
7/14/08,2878.26,10054.27
7/15/08,2779.45,9649.02
7/16/08,2705.87,9323.38
7/17/08,2684.78,9288.37
7/18/08,2778.37,9588.4
7/21/08,2861.42,9870.99
7/22/08,2846.12,9851.29
7/23/08,2837.85,9734.72
7/24/08,2910.29,10005.99
7/25/08,2865.1,9923.16
7/28/08,2903.01,9974.14
7/29/08,2850.31,9791.87
7/30/08,2836.67,9715.79
7/31/08,2775.72,9470.33
8/1/08,2801.82,9556.91
8/4/08,2741.74,9375.69
8/5/08,2690.75,9080.22
8/6/08,2719.37,9047.14
8/7/08,2727.58,9035.29
8/8/08,2605.72,8658.78
8/11/08,2470.07,8170.15
8/12/08,2457.2,8192.8
8/13/08,2446.3,8249.64
8/14/08,2437.08,8278.65
8/15/08,2450.61,8233.41
8/18/08,2319.87,7833.09
8/19/08,2344.47,7963.57
8/20/08,2523.28,8531.15
8/21/08,2431.72,8243.03
8/22/08,2405.23,8101.68
8/25/08,2413.37,8065.45
8/26/08,2350.08,7887.37
8/27/08,2342.15,7827.16
8/28/08,2350.14,7817.05
8/29/08,2397.37,8004.24
9/1/08,2325.13,7685.24
9/2/08,2304.89,7578.36
9/3/08,2276.67,7413.55
9/4/08,2277.41,7473.6
9/5/08,2202.45,7264.2
9/8/08,2143.42,7004
9/9/08,2145.78,7022.18
9/10/08,2150.76,7065.47
9/11/08,2078.98,6876.25
9/12/08,2079.67,6935.07
9/16/08,1986.64,6873.61
9/17/08,1929.05,6680.06
9/18/08,1895.84,6563.07
9/19/08,2075.09,7154
9/22/08,2236.41,7469.07
9/23/08,2201.51,7062.08
9/24/08,2216.81,7083.45
9/25/08,2297.5,7376.84
9/26/08,2293.78,7559.27
10/6/08,2173.74,7217.32
10/7/08,2157.84,7181.28
10/8/08,2092.22,6924.49
10/9/08,2074.58,6758.22
10/10/08,2000.57,6385.35
10/13/08,2073.57,6571.59
10/14/08,2017.32,6473.12
10/15/08,1994.67,6406.35
10/16/08,1909.94,6166.56
10/17/08,1930.65,6209.51
10/20/08,1974.01,6426.29
10/21/08,1958.53,6389.19
10/22/08,1895.82,6278.04
10/23/08,1875.56,6325.31
10/24/08,1839.62,6158.95
10/27/08,1723.35,5734.81
10/28/08,1771.82,5891.12
10/29/08,1719.81,5798.67
10/30/08,1763.61,5909.66
10/31/08,1728.79,5839.33
11/3/08,1719.77,5825
11/4/08,1706.7,5668.81
11/5/08,1760.61,5865.78
11/6/08,1717.72,5720.55
11/7/08,1747.71,5753.1
11/10/08,1874.8,6127.12
11/11/08,1843.61,6099.77
11/12/08,1859.11,6116.67
11/13/08,1927.61,6364.03
11/14/08,1986.44,6660.41
11/17/08,2030.49,6783.03
11/18/08,1902.43,6293.3
11/19/08,2017.47,6679.94
11/20/08,1983.76,6696.83
11/21/08,1969.39,6711.35
11/24/08,1897.06,6466.19
11/25/08,1888.72,6489
11/26/08,1897.88,6533.87
11/27/08,1917.86,6683.24
11/28/08,1871.16,6658.51
12/1/08,1894.62,6763.97
12/2/08,1889.64,6795.81
12/3/08,1965.41,7041.07
12/4/08,2001.5,7130.93
12/5/08,2018.66,7279.15
12/8/08,2090.77,7528.63
12/9/08,2037.74,7360.99
12/10/08,2079.12,7490.29
12/11/08,2031.68,7361.49
12/12/08,1954.22,7092.71
12/15/08,1964.37,7101.42
12/16/08,1975.01,7250.32
12/17/08,1976.82,7286.87
12/18/08,2015.69,7412.47
12/19/08,2018.46,7438.83
12/22/08,1987.76,7295.12
12/23/08,1897.23,6952.91
12/24/08,1863.8,6845.6
12/25/08,1852.42,6785.04
12/26/08,1851.52,6704.25
12/29/08,1850.48,6653.2
12/30/08,1832.91,6558.16
12/31/08,1820.81,6485.51
1/5/09,1880.72,6634.88
1/6/09,1937.15,6795.34
1/7/09,1924.01,6725.82
1/8/09,1878.18,6616.98
1/9/09,1904.86,6719.88
1/12/09,1900.35,6719.91
1/13/09,1863.37,6530.81
1/14/09,1928.87,6811.87
1/15/09,1920.21,6798.53
1/16/09,1954.44,6917.48
1/19/09,1986.67,6982.59
1/20/09,1994.11,7020.51
1/21/09,1985.02,6970.81
1/22/09,2004.95,7050.88
1/23/09,1990.66,7015.24
2/2/09,2011.68,7087.61
2/3/09,2060.81,7266.41
2/4/09,2107.75,7477.63
2/5/09,2098.02,7413.42
2/6/09,2181.24,7771.9
2/9/09,2224.71,8087.69
2/10/09,2265.16,8265.56
2/11/09,2260.82,8289.21
2/12/09,2248.09,8318.8
2/13/09,2320.79,8628.75
2/16/09,2389.39,8771.04
2/17/09,2319.44,8461.16
2/18/09,2209.86,8083.5
2/19/09,2227.12,8213.9
2/20/09,2261.48,8423.77
2/23/09,2305.78,8727.7
2/24/09,2200.65,8403.02
2/25/09,2206.57,8241.66
2/26/09,2121.25,7777.9
2/27/09,2082.85,7608.22
3/2/09,2093.45,7762.72
3/3/09,2071.43,7695.62
3/4/09,2198.11,8227.69
3/5/09,2221.08,8242.28
3/6/09,2193.01,8249.88
3/9/09,2118.75,7946.8
3/10/09,2158.57,8045.66
3/11/09,2139.02,7941.51
3/12/09,2133.88,7933.51
3/13/09,2128.85,7875.74
3/16/09,2153.29,8022.69
3/17/09,2218.33,8389.87
3/18/09,2223.73,8465.96
3/19/09,2265.76,8622.47
3/20/09,2281.09,8647.51
3/23/09,2325.48,8885.75
3/24/09,2338.42,8954.84
3/25/09,2291.55,8756.25
3/26/09,2361.7,8983.87
3/27/09,2374.44,8994.15
3/30/09,2358.04,8910.42
3/31/09,2373.21,8981.95
4/1/09,2408.02,9156.01
4/2/09,2425.29,9300.92
4/3/09,2419.78,9244.66
4/7/09,2439.18,9232.26
4/8/09,2347.38,8896.97
4/9/09,2379.88,9030.31
4/10/09,2444.23,9345.44
4/13/09,2513.7,9539.8
4/14/09,2527.18,9678.18
4/15/09,2536.06,9724.58
4/16/09,2534.13,9711.36
4/17/09,2503.94,9580.06
4/20/09,2557.46,9793.64
4/21/09,2535.83,9640.9
4/22/09,2461.35,9249.08
4/23/09,2463.95,9360.84
4/24/09,2448.59,9315.21
4/27/09,2405.35,9082.22
4/28/09,2401.44,9104.3
4/29/09,2468.19,9383.21
4/30/09,2477.57,9502.52
5/4/09,2559.91,9899.67
5/5/09,2567.34,9947.81
5/6/09,2592.52,10149.07
5/7/09,2597.45,10108.94
5/8/09,2625.65,10183.06
5/11/09,2579.75,9868.79
5/12/09,2618.17,10179.15
5/13/09,2663.77,10294.37
5/14/09,2639.89,10252.15
5/15/09,2645.26,10273.23
5/18/09,2652.78,10314.04
5/19/09,2676.68,10424.36
5/20/09,2651.41,10369.14
5/21/09,2610.62,10108.86
5/22/09,2597.6,10072.63
5/25/09,2610.01,10182.16
5/26/09,2588.57,10022.3
5/27/09,2632.93,10127.92
6/1/09,2721.28,10421.34
6/2/09,2724.3,10484.33
6/3/09,2778.59,10712.31
6/4/09,2767.24,10733.72
6/5/09,2753.89,10667.11
6/8/09,2768.34,10611.75
6/9/09,2787.89,10740.09
6/10/09,2816.25,10820.74
6/11/09,2797.32,10699.91
6/12/09,2743.76,10524.13
6/15/09,2789.55,10768.96
6/16/09,2776.02,10797.2
6/17/09,2810.12,11040.49
6/18/09,2853.9,11151.63
6/19/09,2880.49,11242.29
6/22/09,2896.3,11190.71
6/23/09,2892.7,11125.66
6/24/09,2922.3,11381.64
6/25/09,2925.05,11385.88
6/26/09,2928.21,11413.17
6/29/09,2975.31,11605.51
